YYYY;MM;DD;qobs;qc_flag
2015;1;15;19.46;100
2015;1;16;19.38;100
2015;1;17;19.46;100
2015;1;18;19.42;100
2015;1;19;16.77;100
2015;1;20;18.03;40
2015;1;21;21.04;40
2015;1;22;23.44;40
2015;1;23;22.01;40
2015;1;24;19.93;40
2015;1;25;20.14;40
2015;1;26;19.11;40
2015;1;27;21.8;40
2015;1;28;21.8;40
2015;1;29;20.84;40
2015;1;30;19.09;100
2015;1;31;18.82;100
2015;2;1;18.68;100
2015;2;2;18.59;100
2015;2;3;19.05;100
2015;2;4;19.65;40
2015;2;5;19.3;40
2015;2;6;19.6;40
2015;2;7;17.53;40
2015;2;8;23.26;40
2015;2;9;40.54;40
2015;2;10;35.64;40
2015;2;11;30.52;40
2015;2;12;28.57;40
2015;2;13;27.64;40
2015;2;14;27.07;40
2015;2;15;32.86;40
2015;2;16;29.55;40
2015;2;17;25.22;40
2015;2;18;23.95;40
2015;2;19;23.3;40
2015;2;20;22.7;40
2015;2;21;19.54;100
2015;2;22;14.06;100
2015;2;23;17.01;100
2015;2;24;19.15;100
2015;2;25;20.26;100
2015;2;26;25.14;40
2015;2;27;24.16;100
2015;2;28;22.8;100
2015;3;1;21.28;100
2015;3;2;19.77;100
2015;3;3;18.81;100
2015;3;4;18.42;100
2015;3;5;18.2;100
2015;3;6;18.14;100
2015;3;7;17.83;100
2015;3;8;17.47;100
2015;3;9;17.05;100
2015;3;10;16.84;100
2015;3;11;16.86;100
2015;3;12;16.12;100
2015;3;13;19.35;40
2015;3;14;29.23;40
2015;3;15;28.23;40
2015;3;16;26.63;40
2015;3;17;25.68;40
2015;3;18;24.82;40
2015;3;19;22.3;40
2015;3;20;22.09;40
2015;3;21;21.92;40
2015;3;22;21.7;40
2015;3;23;21.32;40
2015;3;24;20.38;40
2015;3;25;17.81;100
2015;3;26;16.85;100
2015;3;27;16.65;100
2015;3;28;16.51;100
2015;3;29;16.39;100
2015;3;30;16.09;100
2015;3;31;15.9;100
2015;4;1;15.81;100
2015;4;2;15.67;100
2015;4;3;16.1;100
2015;4;4;17.64;40
2015;4;5;20.65;40
2015;4;6;23.66;40
2015;4;7;23.77;40
2015;4;8;20.59;40
2015;4;9;19.42;40
2015;4;10;19.31;40
2015;4;11;18.59;40
2015;4;12;17.1;40
2015;4;13;18.0;40
2015;4;14;18.55;40
2015;4;15;18.25;40
2015;4;16;17.79;40
2015;4;17;17.95;40
2015;4;18;18.84;40
2015;4;19;20.36;40
2015;4;20;24.76;40
2015;4;21;29.04;40
2015;4;22;28.01;40
2015;4;23;26.38;40
2015;4;24;22.62;40
2015;4;25;20.74;40
2015;4;26;19.28;40
2015;4;27;19.08;40
2015;4;28;18.07;40
2015;4;29;18.79;40
2015;4;30;18.65;40
2015;5;1;18.07;40
2015;5;2;17.96;40
2015;5;3;17.95;40
2015;5;4;17.84;40
2015;5;5;17.58;40
2015;5;6;17.87;40
2015;5;7;16.83;40
2015;5;8;16.74;40
2015;5;9;17.14;40
2015;5;10;17.09;40
2015;5;11;17.07;40
2015;5;12;17.69;40
2015;5;13;18.35;40
2015;5;14;21.39;40
2015;5;15;29.97;40
2015;5;16;34.37;40
2015;5;17;29.41;40
2015;5;18;28.92;40
2015;5;19;28.48;40
2015;5;20;27.54;40
2015;5;21;29.07;40
2015;5;22;25.72;40
2015;5;23;28.1;40
2015;5;24;32.71;40
2015;5;25;35.09;40
2015;5;26;34.03;40
2015;5;27;32.03;40
2015;5;28;31.44;40
2015;5;29;32.33;40
2015;5;30;34.83;40
2015;5;31;35.28;40
2015;6;1;34.76;40
2015;6;2;35.78;40
2015;6;3;34.42;40
2015;6;4;39.25;40
2015;6;5;44.76;40
2015;6;6;48.15;40
2015;6;7;48.03;40
2015;6;8;52.71;40
2015;6;9;69.71;40
2015;6;10;58.59;40
2015;6;11;59.24;40
2015;6;12;59.1;40
2015;6;13;54.37;40
2015;6;14;56.26;40
2015;6;15;62.3;40
2015;6;16;106.14;40
2015;6;17;103.43;40
2015;6;18;86.98;40
2015;6;19;86.43;40
2015;6;20;98.3;40
2015;6;21;97.94;40
2015;6;22;97.49;40
2015;6;23;90.64;40
2015;6;24;93.59;40
2015;6;25;92.29;40
2015;6;26;91.24;40
2015;6;27;107.21;40
2015;6;28;126.55;40
2015;6;29;115.32;40
2015;6;30;109.86;40
2015;7;1;128.86;40
2015;7;2;118.33;40
2015;7;3;108.42;40
2015;7;4;111.98;40
2015;7;5;111.43;40
2015;7;6;115.14;40
2015;7;7;110.03;40
2015;7;8;102.81;40
2015;7;9;94.47;40
2015;7;10;87.4;40
2015;7;11;80.25;40
2015;7;12;77.45;40
2015;7;13;86.47;40
2015;7;14;92.22;40
2015;7;15;81.28;40
2015;7;16;81.77;40
2015;7;17;83.43;40
2015;7;18;85.09;40
2015;7;19;84.74;40
2015;7;20;75.07;40
2015;7;21;72.18;40
2015;7;22;68.91;40
2015;7;23;67.2;40
2015;7;24;65.17;40
2015;7;25;60.93;40
2015;7;26;60.49;40
2015;7;27;62.07;40
2015;7;28;62.37;40
2015;7;29;62.41;40
2015;7;30;61.01;40
2015;7;31;60.97;40
2015;8;1;58.6;40
2015;8;2;54.45;40
2015;8;3;56.55;40
2015;8;4;56.79;40
2015;8;5;64.33;40
2015;8;6;61.88;40
2015;8;7;58.71;40
2015;8;8;60.13;40
2015;8;9;66.48;40
2015;8;10;60.88;40
2015;8;11;56.44;40
2015;8;12;61.03;40
2015;8;13;76.95;40
2015;8;14;104.8;40
2015;8;15;87.68;40
2015;8;16;69.43;40
2015;8;17;60.11;40
2015;8;18;59.12;40
2015;8;19;63.24;40
2015;8;20;68.29;40
2015;8;21;88.35;40
2015;8;22;87.51;40
2015;8;23;76.16;40
2015;8;24;82.8;40
2015;8;25;86.24;40
2015;8;26;72.17;40
2015;8;27;66.9;40
2015;8;28;60.41;40
2015;8;29;51.94;40
2015;8;30;46.26;40
2015;8;31;43.87;40
2015;9;1;41.68;40
2015;9;2;41.25;40
2015;9;3;45.6;40
2015;9;4;44.88;40
2015;9;5;47.72;40
2015;9;6;52.91;40
2015;9;7;49.93;40
2015;9;8;60.65;40
2015;9;9;87.12;40
2015;9;10;100.62;40
2015;9;11;69.6;40
2015;9;12;53.99;40
2015;9;13;50.96;40
2015;9;14;48.78;40
2015;9;15;42.02;40
2015;9;16;38.65;40
2015;9;17;36.27;40
2015;9;18;35.38;40
2015;9;19;40.38;40
2015;9;20;61.51;40
2015;9;21;48.44;40
2015;9;22;42.34;40
2015;9;23;45.34;40
2015;9;24;36.09;40
2015;9;25;32.03;40
2015;9;26;45.0;40
2015;9;27;48.75;40
2015;9;28;44.75;40
2015;9;29;45.63;40
2015;9;30;42.53;40
2015;10;1;99.81;40
2015;10;2;59.4;40
2015;10;3;43.2;40
2015;10;4;65.4;40
2015;10;5;101.17;40
2015;10;6;169.03;40
2015;10;7;88.6;40
2015;10;8;70.28;40
2015;10;9;56.56;40
2015;10;10;49.4;40
2015;10;11;44.66;40
2015;10;12;42.38;40
2015;10;13;62.13;40
2015;10;14;46.52;40
2015;10;15;40.38;40
2015;10;16;37.13;40
2015;10;17;35.96;40
2015;10;18;46.4;40
2015;10;19;37.18;40
2015;10;20;35.21;40
2015;10;21;36.44;40
2015;10;22;34.27;40
2015;10;23;33.18;40
2015;10;24;29.74;40
2015;10;25;25.99;40
2015;10;26;26.97;40
2015;10;27;29.35;40
2015;10;28;54.76;40
2015;10;29;171.44;40
2015;10;30;86.82;40
2015;10;31;59.2;40
2015;11;1;51.98;40
2015;11;2;55.74;40
2015;11;3;48.13;40
2015;11;4;40.68;40
2015;11;5;81.4;40
2015;11;6;104.18;40
2015;11;7;82.72;40
2015;11;8;60.85;40
2015;11;9;48.97;40
2015;11;10;45.41;40
2015;11;11;42.99;40
2015;11;12;39.6;40
2015;11;13;34.56;100
2015;11;14;31.41;100
2015;11;15;27.6;100
2015;11;16;24.6;100
2015;11;17;23.94;100
2015;11;18;23.34;100
2015;11;19;22.64;100
2015;11;20;22.15;100
2015;11;21;22.73;100
2015;11;22;23.38;100
2015;11;23;22.87;100
2015;11;24;24.97;100
2015;11;25;29.31;100
2015;11;26;30.66;100
2015;11;27;23.48;100
2015;11;28;22.9;100
2015;11;29;22.65;100
2015;11;30;22.44;100
2015;12;1;17.39;100
2015;12;2;18.6;100
2015;12;3;20.65;100
2015;12;4;20.65;100
2015;12;5;20.96;100
2015;12;6;21.84;100
2015;12;7;19.52;100
2015;12;8;22.38;100
2015;12;9;23.51;100
2015;12;10;22.7;100
2015;12;11;21.3;100
2015;12;12;20.46;100
2015;12;13;19.42;100
2015;12;14;19.03;100
2015;12;15;20.21;100
2015;12;16;20.99;100
2015;12;17;22.55;100
2015;12;18;23.77;100
2015;12;19;24.34;100
2015;12;20;24.52;40
2015;12;21;23.26;40
2015;12;22;20.82;100
2015;12;23;18.12;100
2015;12;24;17.35;100
2015;12;25;17.28;100
2015;12;26;17.17;100
2015;12;27;16.88;100
2015;12;28;25.02;100
2015;12;29;27.42;40
2015;12;30;22.09;40
2015;12;31;21.0;40
2016;1;1;22.02;40
2016;1;2;21.5;40
2016;1;3;21.24;40
2016;1;4;21.58;40
2016;1;5;20.93;40
2016;1;6;19.9;40
2016;1;7;23.51;40
2016;1;8;22.15;40
2016;1;9;21.6;40
2016;1;10;20.46;100
2016;1;11;19.28;100
2016;1;12;18.32;100
2016;1;13;17.96;100
2016;1;14;17.87;100
2016;1;15;17.98;100
2016;1;16;17.88;100
2016;1;17;17.72;100
2016;1;18;17.66;100
2016;1;19;17.64;100
2016;1;20;17.65;100
2016;1;21;18.95;100
2016;1;22;29.57;40
2016;1;23;32.85;40
2016;1;24;26.18;40
2016;1;25;25.34;40
2016;1;26;23.02;100
2016;1;27;20.6;100
2016;1;28;18.77;100
2016;1;29;17.79;100
2016;1;30;17.37;100
2016;1;31;17.61;100
2016;2;1;17.75;100
2016;2;2;17.89;100
2016;2;3;18.05;100
2016;2;4;13.19;100
2016;2;5;32.62;40
2016;2;6;20.8;40
2016;2;7;21.67;40
2016;2;8;20.55;40
2016;2;9;19.02;100
2016;2;10;18.39;100
2016;2;11;17.57;100
2016;2;12;16.8;100
2016;2;13;16.47;100
2016;2;14;16.26;100
2016;2;15;16.05;100
2016;2;16;15.84;100
2016;2;17;15.63;100
2016;2;18;15.42;100
2016;2;19;15.29;100
2016;2;20;15.29;100
2016;2;21;15.29;100
2016;2;22;15.29;100
2016;2;23;15.16;100
2016;2;24;14.92;100
2016;2;25;14.69;100
2016;2;26;14.6;100
2016;2;27;14.54;100
2016;2;28;14.48;100
2016;2;29;14.42;100
2016;3;1;14.35;100
2016;3;2;14.27;100
2016;3;3;14.2;100
2016;3;4;14.15;100
2016;3;5;14.11;100
2016;3;6;14.08;100
2016;3;7;14.06;100
2016;3;8;14.04;100
2016;3;9;14.04;100
2016;3;10;14.04;100
2016;3;11;14.1;100
2016;3;12;14.2;100
2016;3;13;15.24;100
2016;3;14;22.05;40
2016;3;15;23.07;40
2016;3;16;23.15;40
2016;3;17;21.56;40
2016;3;18;19.6;40
2016;3;19;19.21;40
2016;3;20;19.97;40
2016;3;21;20.07;40
2016;3;22;19.21;100
2016;3;23;17.82;100
2016;3;24;16.14;100
2016;3;25;15.37;100
2016;3;26;14.9;100
2016;3;27;14.59;100
2016;3;28;14.54;100
2016;3;29;14.43;100
2016;3;30;14.42;100
2016;3;31;14.39;100
2016;4;1;11.07;40
2016;4;2;15.8;40
2016;4;3;18.33;40
2016;4;4;18.44;40
2016;4;5;17.58;40
2016;4;6;16.83;40
2016;4;7;16.73;40
2016;4;8;16.22;40
2016;4;9;15.09;40
2016;4;10;15.66;40
2016;4;11;15.64;40
2016;4;12;15.58;40
2016;4;13;15.66;40
2016;4;14;15.82;40
2016;4;15;15.66;40
2016;4;16;15.9;40
2016;4;17;16.25;40
2016;4;18;14.83;40
2016;4;19;15.4;40
2016;4;20;15.1;40
2016;4;21;15.04;40
2016;4;22;15.22;40
2016;4;23;15.49;40
2016;4;24;17.04;40
2016;4;25;18.28;40
2016;4;26;18.32;40
2016;4;27;18.12;40
2016;4;28;16.06;40
2016;4;29;16.08;40
2016;4;30;16.34;40
2016;5;1;16.7;40
2016;5;2;16.28;40
2016;5;3;16.39;40
2016;5;4;16.97;40
2016;5;5;17.14;40
2016;5;6;16.79;40
2016;5;7;17.57;40
2016;5;8;19.68;40
2016;5;9;21.69;40
2016;5;10;23.25;40
2016;5;11;24.8;40
2016;5;12;28.18;40
2016;5;13;29.43;40
2016;5;14;34.02;40
2016;5;15;38.67;40
2016;5;16;40.11;40
2016;5;17;32.99;40
2016;5;18;28.22;40
2016;5;19;28.24;40
2016;5;20;29.16;40
2016;5;21;30.52;40
2016;5;22;30.61;40
2016;5;23;31.76;40
2016;5;24;32.95;40
2016;5;25;43.4;40
2016;5;26;49.67;40
2016;5;27;64.89;40
2016;5;28;67.97;40
2016;5;29;67.38;40
2016;5;30;63.84;40
2016;5;31;68.19;40
2016;6;1;77.65;40
2016;6;2;78.96;40
2016;6;3;87.22;40
2016;6;4;90.76;40
2016;6;5;86.12;40
2016;6;6;86.86;40
2016;6;7;91.29;40
2016;6;8;93.53;40
2016;6;9;91.67;40
2016;6;10;98.24;40
2016;6;11;95.33;40
2016;6;12;88.95;40
2016;6;13;89.91;40
2016;6;14;96.64;40
2016;6;15;94.57;40
2016;6;16;82.2;40
2016;6;17;77.58;40
2016;6;18;81.95;40
2016;6;19;118.01;40
2016;6;20;178.47;40
2016;6;21;142.59;40
2016;6;22;113.37;40
2016;6;23;104.94;40
2016;6;24;96.94;40
2016;6;25;93.43;40
2016;6;26;100.94;40
2016;6;27;91.11;40
2016;6;28;89.2;40
2016;6;29;90.25;40
2016;6;30;84.89;40
2016;7;1;83.4;40
2016;7;2;77.42;40
2016;7;3;71.94;40
2016;7;4;71.25;40
2016;7;5;69.56;40
2016;7;6;69.66;40
2016;7;7;69.29;40
2016;7;8;63.31;40
2016;7;9;58.95;40
2016;7;10;55.82;40
2016;7;11;58.14;40
2016;7;12;58.66;40
2016;7;13;59.53;40
2016;7;14;58.82;40
2016;7;15;87.86;40
2016;7;16;76.1;40
2016;7;17;65.9;40
2016;7;18;61.8;40
2016;7;19;62.8;40
2016;7;20;66.03;40
2016;7;21;76.97;40
2016;7;22;72.24;40
2016;7;23;72.14;40
2016;7;24;65.72;40
2016;7;25;61.79;40
2016;7;26;62.57;40
2016;7;27;65.78;40
2016;7;28;59.86;40
2016;7;29;56.21;40
2016;7;30;53.66;40
2016;7;31;51.33;40
2016;8;1;50.32;40
2016;8;2;49.07;40
2016;8;3;49.17;40
2016;8;4;47.24;40
2016;8;5;45.13;40
2016;8;6;42.56;40
2016;8;7;44.05;40
2016;8;8;42.89;40
2016;8;9;40.86;40
2016;8;10;40.9;40
2016;8;11;58.53;40
2016;8;12;49.69;40
2016;8;13;45.96;40
2016;8;14;46.24;40
2016;8;15;65.06;40
2016;8;16;61.93;40
2016;8;17;56.13;40
2016;8;18;50.22;40
2016;8;19;46.78;40
2016;8;20;46.62;40
2016;8;21;46.38;40
2016;8;22;53.94;40
2016;8;23;70.75;40
2016;8;24;60.94;40
2016;8;25;51.77;40
2016;8;26;45.3;40
2016;8;27;43.06;40
2016;8;28;38.87;40
2016;8;29;36.64;40
2016;8;30;44.69;40
2016;8;31;40.42;40
2016;9;1;34.03;40
2016;9;2;33.56;40
2016;9;3;32.95;40
2016;9;4;33.27;40
2016;9;5;39.31;40
2016;9;6;42.89;40
2016;9;7;37.29;40
2016;9;8;60.63;40
2016;9;9;66.04;40
2016;9;10;55.84;40
2016;9;11;48.53;40
2016;9;12;38.86;40
2016;9;13;36.63;40
2016;9;14;34.19;40
2016;9;15;65.97;40
2016;9;16;53.37;40
2016;9;17;52.85;40
2016;9;18;46.6;40
2016;9;19;48.9;40
2016;9;20;47.47;40
2016;9;21;41.41;40
2016;9;22;61.1;40
2016;9;23;44.35;40
2016;9;24;65.69;40
2016;9;25;64.55;40
2016;9;26;48.19;40
2016;9;27;40.35;40
2016;9;28;35.4;40
2016;9;29;33.26;40
2016;9;30;31.25;40
2016;10;1;31.04;40
2016;10;2;34.43;40
2016;10;3;74.08;40
2016;10;4;69.28;40
2016;10;5;58.33;40
2016;10;6;81.65;40
2016;10;7;67.65;40
2016;10;8;85.92;40
2016;10;9;79.23;40
2016;10;10;61.7;40
2016;10;11;53.54;40
2016;10;12;74.67;40
2016;10;13;129.16;40
2016;10;14;91.05;40
2016;10;15;61.5;40
2016;10;16;53.14;40
2016;10;17;58.31;40
2016;10;18;50.04;40
2016;10;19;50.65;40
2016;10;20;61.47;40
2016;10;21;49.53;40
2016;10;22;53.94;40
2016;10;23;58.38;40
2016;10;24;50.53;40
2016;10;25;41.93;40
2016;10;26;61.59;40
2016;10;27;45.64;40
2016;10;28;34.73;40
2016;10;29;39.38;40
2016;10;30;56.58;40
2016;10;31;42.54;40
2016;11;1;36.28;40
2016;11;2;34.48;40
2016;11;3;39.31;40
2016;11;4;35.37;40
2016;11;5;29.44;40
2016;11;6;29.67;40
2016;11;7;34.77;40
2016;11;8;48.59;40
2016;11;9;35.04;40
2016;11;10;31.27;40
2016;11;11;53.23;40
2016;11;12;49.41;40
2016;11;13;44.74;40
2016;11;14;38.77;40
2016;11;15;32.3;40
2016;11;16;29.31;40
2016;11;17;28.01;40
2016;11;18;26.18;40
2016;11;19;28.57;40
2016;11;20;27.26;40
2016;11;21;25.91;40
2016;11;22;25.98;40
2016;11;23;26.65;40
2016;11;24;47.34;40
2016;11;25;63.03;40
2016;11;26;33.88;40
2016;11;27;30.94;40
2016;11;28;29.63;40
2016;11;29;28.01;40
2016;11;30;29.32;40
2016;12;1;30.57;40
2016;12;2;31.75;40
2016;12;3;40.63;40
2016;12;4;72.37;40
2016;12;5;44.81;40
2016;12;6;38.73;40
2016;12;7;65.7;40
2016;12;8;48.16;40
2016;12;9;45.93;40
2016;12;10;46.69;40
2016;12;11;44.9;40
2016;12;12;35.06;40
2016;12;13;36.95;40
2016;12;14;54.69;40
2016;12;15;61.91;40
2016;12;16;81.03;40
2016;12;17;51.13;40
2016;12;18;54.79;40
2016;12;19;40.75;40
2016;12;20;33.71;40
2016;12;21;24.44;100
2016;12;22;22.7;100
2016;12;23;21.55;100
2016;12;24;21.1;100
2016;12;25;21.91;100
2016;12;26;24.16;100
2016;12;27;38.39;40
2016;12;28;45.13;40
2016;12;29;37.94;40
2016;12;30;31.06;100
2016;12;31;30.12;100
2017;1;1;31.43;40
2017;1;2;32.07;40
2017;1;3;34.71;40
2017;1;4;31.83;40
2017;1;5;35.16;40
2017;1;6;32.84;40
2017;1;7;34.46;40
2017;1;8;31.79;40
2017;1;9;30.44;40
2017;1;10;30.33;40
2017;1;11;27.35;100
2017;1;12;25.0;100
2017;1;13;24.23;100
2017;1;14;23.36;100
2017;1;15;25.73;100
2017;1;16;28.47;100
2017;1;17;24.83;100
2017;1;18;24.3;100
2017;1;19;23.8;100
2017;1;20;27.41;100
2017;1;21;29.25;40
2017;1;22;26.39;40
2017;1;23;27.43;40
2017;1;24;31.51;40
2017;1;25;28.04;40
2017;1;26;25.2;40
2017;1;27;23.65;100
2017;1;28;21.21;100
2017;1;29;21.51;100
2017;1;30;21.85;100
2017;1;31;42.84;40
2017;2;1;39.5;40
2017;2;2;31.74;40
2017;2;3;36.32;40
2017;2;4;54.39;40
2017;2;5;39.21;40
2017;2;6;32.25;40
2017;2;7;28.03;40
2017;2;8;42.09;40
2017;2;9;47.4;40
2017;2;10;37.02;40
2017;2;11;34.0;40
2017;2;12;31.42;40
2017;2;13;30.54;40
2017;2;14;31.15;40
2017;2;15;38.55;40
2017;2;16;36.53;40
2017;2;17;33.97;40
2017;2;18;39.58;40
2017;2;19;37.98;40
2017;2;20;35.57;40
2017;2;21;30.14;40
2017;2;22;28.89;100
2017;2;23;26.85;100
2017;2;24;19.73;100
2017;2;25;21.32;100
2017;2;26;21.55;100
2017;2;27;20.06;100
2017;2;28;19.9;100
2017;3;1;21.16;100
2017;3;2;22.08;100
2017;3;3;21.72;100
2017;3;4;21.22;100
2017;3;5;21.26;100
2017;3;6;21.43;100
2017;3;7;23.75;100
2017;3;8;24.47;100
2017;3;9;23.68;100
2017;3;10;22.39;100
2017;3;11;24.97;100
2017;3;12;28.61;40
2017;3;13;28.08;40
2017;3;14;24.83;40
2017;3;15;23.89;100
2017;3;16;22.43;100
2017;3;17;21.5;100
2017;3;18;21.22;100
2017;3;19;20.72;100
2017;3;20;20.4;100
2017;3;21;20.11;100
2017;3;22;19.88;100
2017;3;23;19.91;100
2017;3;24;20.66;100
2017;3;25;27.39;40
2017;3;26;29.33;40
2017;3;27;29.75;40
2017;3;28;27.55;40
2017;3;29;25.81;40
2017;3;30;25.56;40
2017;3;31;25.95;40
2017;4;1;25.78;40
2017;4;2;25.1;40
2017;4;3;33.39;40
2017;4;4;31.85;40
2017;4;5;28.14;40
2017;4;6;29.88;40
2017;4;7;43.16;40
2017;4;8;49.2;40
2017;4;9;35.49;40
2017;4;10;31.21;40
2017;4;11;29.99;40
2017;4;12;28.52;40
2017;4;13;28.2;40
2017;4;14;24.03;100
2017;4;15;21.19;100
2017;4;16;20.48;100
2017;4;17;19.97;100
2017;4;18;19.89;100
2017;4;19;22.0;100
2017;4;20;20.03;100
2017;4;21;20.99;100
2017;4;22;22.7;100
2017;4;23;21.37;100
2017;4;24;19.62;100
2017;4;25;21.06;100
2017;4;26;25.25;100
2017;4;27;29.08;40
2017;4;28;30.91;40
2017;4;29;31.83;40
2017;4;30;59.3;40
2017;5;1;99.87;40
2017;5;2;118.8;40
2017;5;3;125.5;40
2017;5;4;126.45;40
2017;5;5;104.55;40
2017;5;6;85.87;40
2017;5;7;79.42;40
2017;5;8;75.98;40
2017;5;9;78.09;40
2017;5;10;75.05;40
2017;5;11;64.82;40
2017;5;12;59.14;40
2017;5;13;67.07;40
2017;5;14;108.42;40
2017;5;15;130.02;40
2017;5;16;133.59;40
2017;5;17;113.21;40
2017;5;18;91.07;40
2017;5;19;82.3;40
2017;5;20;85.26;40
2017;5;21;88.08;40
2017;5;22;125.75;40
2017;5;23;181.34;40
2017;5;24;137.79;40
2017;5;25;145.46;40
2017;5;26;140.96;40
2017;5;27;126.25;40
2017;5;28;120.11;40
2017;5;29;126.47;40
2017;5;30;181.15;40
2017;5;31;146.13;40
2017;6;1;176.94;40
2017;6;2;196.65;40
2017;6;3;147.57;40
2017;6;4;160.08;40
2017;6;5;160.01;40
2017;6;6;120.87;40
2017;6;7;99.07;40
2017;6;8;87.86;40
2017;6;9;86.0;40
2017;6;10;87.24;40
2017;6;11;88.95;40
2017;6;12;92.34;40
2017;6;13;88.72;40
2017;6;14;92.05;40
2017;6;15;96.25;40
2017;6;16;95.17;40
2017;6;17;100.62;40
2017;6;18;99.19;40
2017;6;19;93.16;40
2017;6;20;92.32;40
2017;6;21;115.8;40
2017;6;22;109.45;40
2017;6;23;99.53;40
2017;6;24;103.81;40
2017;6;25;90.73;40
2017;6;26;84.45;40
2017;6;27;78.6;40
2017;6;28;77.18;40
2017;6;29;78.36;40
2017;6;30;79.53;40
2017;7;1;78.14;40
2017;7;2;80.27;40
2017;7;3;79.16;40
2017;7;4;76.84;40
2017;7;5;81.01;40
2017;7;6;101.51;40
2017;7;7;89.55;40
2017;7;8;82.37;40
2017;7;9;79.82;40
2017;7;10;80.86;40
2017;7;11;81.9;40
2017;7;12;80.52;40
2017;7;13;81.02;40
2017;7;14;84.57;40
2017;7;15;88.04;40
2017;7;16;79.44;40
2017;7;17;76.37;40
2017;7;18;90.98;40
2017;7;19;125.69;40
2017;7;20;122.92;40
2017;7;21;93.1;40
2017;7;22;97.01;40
2017;7;23;91.11;40
2017;7;24;89.5;40
2017;7;25;90.7;40
2017;7;26;95.36;40
2017;7;27;89.82;40
2017;7;28;91.03;40
2017;7;29;87.3;40
2017;7;30;85.59;40
2017;7;31;83.56;40
2017;8;1;82.15;40
2017;8;2;78.55;40
2017;8;3;74.28;40
2017;8;4;72.55;40
2017;8;5;70.49;40
2017;8;6;69.57;40
2017;8;7;70.09;40
2017;8;8;66.44;40
2017;8;9;71.01;40
2017;8;10;72.14;40
2017;8;11;69.92;40
2017;8;12;66.82;40
2017;8;13;64.06;40
2017;8;14;60.78;40
2017;8;15;69.18;40
2017;8;16;68.03;40
2017;8;17;68.0;40
2017;8;18;66.8;40
2017;8;19;61.22;40
2017;8;20;55.79;40
2017;8;21;53.45;40
2017;8;22;53.72;40
2017;8;23;57.31;40
2017;8;24;55.27;40
2017;8;25;54.97;40
2017;8;26;63.95;40
2017;8;27;69.27;40
2017;8;28;70.11;40
2017;8;29;66.57;40
2017;8;30;56.26;40
2017;8;31;55.74;40
2017;9;1;57.73;40
2017;9;2;61.48;40
2017;9;3;69.12;40
2017;9;4;80.62;40
2017;9;5;73.32;40
2017;9;6;67.87;40
2017;9;7;60.51;40
2017;9;8;53.74;40
2017;9;9;50.13;40
2017;9;10;55.75;40
2017;9;11;48.82;40
2017;9;12;45.94;40
2017;9;13;35.52;40
2017;9;14;30.92;40
2017;9;15;30.91;40
2017;9;16;30.88;40
2017;9;17;38.21;40
2017;9;18;41.24;40
2017;9;19;42.94;40
2017;9;20;42.43;40
2017;9;21;49.45;40
2017;9;22;48.02;40
2017;9;23;91.44;40
2017;9;24;130.87;40
2017;9;25;79.59;40
2017;9;26;121.79;40
2017;9;27;124.41;40
2017;9;28;77.64;40
2017;9;29;91.91;40
2017;9;30;113.32;40
2017;10;1;73.33;40
2017;10;2;62.48;40
2017;10;3;58.0;40
2017;10;4;49.25;40
2017;10;5;41.71;40
2017;10;6;40.83;40
2017;10;7;42.72;40
2017;10;8;37.85;40
2017;10;9;36.25;40
2017;10;10;35.99;40
2017;10;11;35.5;40
2017;10;12;33.18;40
2017;10;13;35.52;40
2017;10;14;32.08;40
2017;10;15;30.57;40
2017;10;16;27.71;40
2017;10;17;27.69;40
2017;10;18;43.01;40
2017;10;19;104.61;40
2017;10;20;106.0;40
2017;10;21;55.5;40
2017;10;22;46.94;40
2017;10;23;88.26;40
2017;10;24;58.86;40
2017;10;25;46.39;40
2017;10;26;40.35;40
2017;10;27;47.71;40
2017;10;28;43.49;40
2017;10;29;34.44;100
2017;10;30;32.07;100
2017;10;31;29.81;100
2017;11;1;28.0;100
2017;11;2;26.62;100
2017;11;3;25.25;100
2017;11;4;23.96;100
2017;11;5;22.2;100
2017;11;6;18.52;100
2017;11;7;22.37;100
2017;11;8;22.64;100
2017;11;9;22.17;100
2017;11;10;21.72;100
2017;11;11;21.42;100
2017;11;12;21.18;100
2017;11;13;20.99;100
2017;11;14;21.1;100
2017;11;15;21.15;100
2017;11;16;20.54;100
2017;11;17;19.83;100
2017;11;18;19.29;100
2017;11;19;18.98;100
2017;11;20;18.59;100
2017;11;21;18.11;100
2017;11;22;14.79;100
2017;11;23;15.94;100
2017;11;24;18.56;100
2017;11;25;19.33;100
2017;11;26;19.36;100
2017;11;27;19.31;100
2017;11;28;19.36;100
2017;11;29;19.68;100
2017;11;30;19.72;100
2017;12;1;24.13;100
2017;12;2;30.36;100
2017;12;3;26.39;100
2017;12;4;23.76;100
2017;12;5;21.72;100
2017;12;6;19.92;100
2017;12;7;17.78;100
2017;12;8;18.69;100
2017;12;9;18.45;100
2017;12;10;18.61;100
2017;12;11;18.81;100
2017;12;12;18.96;100
2017;12;13;18.97;100
2017;12;14;18.97;100
2017;12;15;18.97;100
2017;12;16;18.97;100
2017;12;17;19.44;100
2017;12;18;23.61;100
2017;12;19;30.17;100
2017;12;20;24.3;100
2017;12;21;21.16;100
2017;12;22;23.19;100
2017;12;23;25.01;100
2017;12;24;22.86;100
